"Sample","Bay","Zone","Re_grid","Year","Season","nseines","ntrawls","Alo. alabamae","Alo. chrysochloris","Anc. cubana","Anc. hepsetus","Anc. lyolepis","Anc. mitchilli","Anchoa spp.","Bai. chrysoura","Brevoortia spp.","Car. crysos","Car. hippos","Car. latus","Chl. chrysurus","Clupeidae spp.","Cyp. variegatus","Dec. punctatus","Dia. auratus","Dor. cepedianum","Dor. petenense","Eucinostomus spp.","Fun. confluentus","Fun. grandis","Fun. seminolis","Fun. similis","Gam. holbrooki","Hae. aurolineatum","Har. jaguana","Hyp. harringtonensis","Hyp. meeki","Hyp. unifasciatus","Hyporhamphus spp.","Lag. rhomboides","Lei. xanthurus","Luc. goodei","Luc. parva","Mem. martinica","Menidia spp.","Mug. cephalus","Mug. curema","Mug. trichodon","Mugil spp.","Oli. saurus","Opi. oglinum","Ort. chrysoptera","Pep. burti","Pep. paru","Poe. latipinna","Sar. aurita","Sel. setapinnis","Ste. caprinus","bottomveg","temp","pH","sal","DO","vis"
"CK_B7_2014_4","CK","B",7,2014,4,1,2,0,0,0,0,0,0.088136677,0,0.00283884,0,0,0,0,0.229759971,0,0,0,0,0,0,0.028388399,0,0,0,0,0,0,0,0,0,0,0,0.006659709,0.00851652,0,0,0,0,0.00567768,0,0,0,0.01135536,0,0,0,0.007658666,0,0,0,0,0,23.4333333333333,7.8,24.3666666666667,7.23333333333333,1.33333333333333
"CK_B7_2015_3","CK","B",7,2015,3,4,1,0,0,0,0.001461168,0,0.015279639,0,0.064447822,0,0,0,0,0,0,0,0,0,0,0,0.009309725,0,0.00070971,0,0,0,0,0,0,0,0,0,0.002170878,0,0,0,0.01845246,0.026301017,0,0,0,0,0.00070971,0,0,0,0,0,0,0,0,0,29.48,7.96,17.78,5.92,0.62
"CK_B7_2015_4","CK","B",7,2015,4,3,1,0,0,0,0,0,1.863726253,0,0.00679095,0,0,0,0,0.007658666,0,0,0,0,0,0,0.00378512,0,0.011689341,0,0.001948223,0,0,0.00283884,0,0,0,0,0.00094628,0,0,0,0,0.009685454,0.00584467,0,0,0,0,0,0,0,0,0,0,0,0,0,22.775,7.925,22.95,6.675,0.566666666666667
"CK_B7_2016_3","CK","B",7,2016,3,2,1,0,0,0,0,0,0.133675963,0,0.073058381,0,0,0,0,0,0,0,0,0,0,0,0.145161023,0,0,0,0,0,0,0.00141942,0,0,0,0,0.008767006,0.008767006,0,0,0,0.002922335,0,0,0,0,0.013108761,0,0,0,0,0,0,0,0,0,30.4,7.76666666666667,20.3666666666667,4.63333333333333,0.766666666666667
"CK_B7_2016_4","CK","B",7,2016,4,4,2,0,0,0,0.011487999,0,0.199595496,0,0.003829333,0,0,0,0,0,0,0,0,0,0,0,0.372026413,0,0.00496797,0,0.015196143,0,0,0,0,0,0,0,0.00567768,0,0,0,0,0.002880588,0,0,0,0,0,0.007658666,0,0,0,0,0,0,0,0,21.9666666666667,7.93333333333333,24.3,6.41666666666667,0.966666666666667
"CK_B7_2017_1","CK","B",7,2017,1,3,2,0,0,0,0.055312586,0,0.615455121,0,0.046377476,0,0,0,0,0,0,0,0,0,0,0,0.016168294,0,0.001948223,0,0.001948223,0,0,0,0,0,0,0,0.006203038,0.153909656,0,0,0,0.008560733,0.015530124,0,0,0,0,0,0,0,0,0,0,0,0,0,17.84,7.92,18.76,8.58,0.775
"CK_B7_2017_3","CK","B",7,2017,3,4,1,0,0,0,0.024839849,0,0.267560664,0,0.01632333,0,0,0,0,1.177015993,0,0,0,0,0,0,0.098649688,0,0,0,0,0,0,0.00283884,0,0,0,0,0.025804503,0,0,0,0,0,0,0,0,0,0.00496797,0,0.008061753,0,0,0,0,0,0,0,30.14,7.8,22.76,4.44,0.925
"CK_B7_2017_4","CK","B",7,2017,4,3,1,0,0,0,1.67724779,0,0.191705191,0,0.252735968,0,0,0,0,0.007658666,0,0,0,0,0,0,0.066259321,0,0.001948223,0,0,0,0,0,0,0,0,0,0.001948223,0,0,0,0,0.046089401,0,0,0.066239599,0,0.003840783,0,0,0,0,0,0,0,0,0,26.975,7.65,23.05,6.625,0.366666666666667
"CK_B8_2001_1","CK","B",8,2001,1,10,1,0,0,0,0.000283884,0,0.671597078,0,0,0.036236957,0,0,0,0,0,0.000117585,0,0,0,0,0,0,0.001525148,0,0.004101644,0,0,0,0,0,0,0,0.055106138,3.085444226,0,0,0,0.021328156,0.026795863,0,0,0,0,0,0,0,0.000117585,0,0,0,0,3,15.8,8.17272727272727,26.0454545454545,9.6,0.9
"CK_B8_2001_2","CK","B",8,2001,2,10,2,0,0,0,0.030475782,0,0.113382792,0,0.052566077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002621752,0,0.005260203,0,0,0,0,0,0,0,0.030815011,0.16103761,0,0,0.024748005,0.015914203,0.003490103,0,0,0,0,0,0.265553814,0,0,0.000584467,0,0,0,0,25.9,7.96666666666667,20.5,6.73333333333333,0.528571428571429
"CK_B8_2001_4","CK","B",8,2001,4,4,1,0,0,0,0,0,0.023378682,0,0.00141942,0,0,0,0,0,0,0,0,0,0,0,0.016072844,0,0,0,0.00212913,0,0,0,0,0,0,0,0.002880588,0,0,0,0,0.033982584,0,0,0,0,0.001461168,0,0.006962423,0,0,0,0,0,0,0,22.52,8.22,29.2,7.54,0.5
"CK_B8_2002_1","CK","B",8,2002,1,6,1,0,0,0,0,0,0.009659667,0,0,0,0,0,0,0,0,0.012663453,0,0,0,0,0,0,0.00094628,0,0.023323018,0,0,0.014587935,0,0,0,0,0.133397645,0.784271281,0,0,0.00662396,0.027247297,0.015585788,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,8.04285714285714,26.6285714285714,6.82857142857143,1.8
"CK_B8_2002_2","CK","B",8,2002,2,11,4,0,0,0,0.016055603,0,0.043817586,0,0.268776033,0,0,0,0,0,0,0.001594001,0,0,0,0,0.000258076,0,0,0,0.003871145,0,0.003871145,0.000516153,0,0.000258076,0,0,0.092696821,0.039978934,0,0,0.157183683,0.046347478,0.00283884,0.006968062,0.001548458,0,0.001548458,0,0.036525136,0,0,0,0,0,0,15.9090909090909,26.1,7.93571428571429,26.4733333333333,7,0.72
"CK_B8_2002_3","CK","B",8,2002,3,6,1,0,0,0,0.009017492,0,0.462814406,0,0.032674491,0.00094628,0,0,0,0.002922335,0,0,0,0,0,0,0.032173519,0,0,0,0,0,0,0.007291922,0,0.00047314,0,0,0.033935101,0.00331198,0,0,0.055357379,0.018508123,0,0,0,0,0.00584467,0,0.00662396,0,0,0,0,0,0,16.6666666666667,29.3285714285714,7.9,27.8,6.75,0.5
"CK_B8_2002_4","CK","B",8,2002,4,9,4,0,0,0,0.003085198,0,1.326598331,0,0.116703477,0,0,0,0,0.017060834,0,0,0,0,0,0,0.03289878,0,0.010705952,0,0.001948223,0,0,0.008627847,0,0,0,0,0.008456154,0,0,0,0.000315427,0.014880717,0,0,0,0,0.017422684,0,0.009299808,0,0,0,0,0,0,0,22.0692307692308,7.97692307692308,29.3846153846154,8.10769230769231,0.74
"CK_B8_2003_1","CK","B",8,2003,1,5,2,0,0,0,0.000567768,0,0.102532219,0,0,0.002337868,0,0,0,0,0,0.001168934,0,0,0,0,0,0,0.004675736,0,0.001168934,0,0,0,0,0,0,0,0.022898704,1.049401279,0,0,0,0.024380625,0.000567768,0,0,0,0,0,0,0.000567768,0,0,0,0,0,0,17.8714285714286,7.94285714285714,25.1857142857143,9.04285714285714,0.733333333333333
"CK_B8_2003_3","CK","B",8,2003,3,6,2,0,0,0,0.0023657,0,0.857802802,0,0,0,0,0,0,0.064842402,0,0,0,0,0,0,0.026022699,0,0.0047314,0,0.034539219,0,0,0.00094628,0,0,0,0,0.00141942,0.0023657,0,0,0.184997736,0.01561362,0,0.00094628,0,0,0.00141942,0.00567768,0.0023657,0,0,0,0,0,0,0,29.6,7.95,24.5,6.8875,1.26
"CK_B8_2003_4","CK","B",8,2003,4,5,2,0,0,0,0,0,7.486221313,0,0.006980206,0,0,0,0,0.006980206,0,0,0,0,0,0,0.039966095,0,0,0,0,0,0,0.052602034,0,0,0,0,0,0.000567768,0,0,0.000567768,0.008750307,0.001168934,0,0,0,0.009351473,0,0.007658666,0,0,0,0,0,0,0,21.9428571428571,7.71428571428571,27.2142857142857,5.38571428571429,0.933333333333333
"CK_B8_2004_1","CK","B",8,2004,1,9,1,0,0,0,0,0,0.128349392,0,0.038293329,0.012951048,0,0,0,0.007658666,0,0,0,0,0,0,0,0,0,0,0.000649408,0,0,0,0,0,0,0,0.056662293,0.278428968,0,0,0,0.028536835,0.009370027,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,7.75,21.61,6.15,0.7
"CK_B8_2004_2","CK","B",8,2004,2,4,1,0,0,0,0.07255578,0,0.289725407,0,0.217171255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070971,0,0,0,0,0,0,0,0.01861945,0.01152235,0,0,0.059907872,0.025173831,0,0,0,0,0.00141942,0,0.053228249,0,0,0,0,0,0,0,27,8.48,23.08,8.26,0.8
"CK_B8_2004_3","CK","B",8,2004,3,8,2,0,0,0,0.000730584,0,0.215376107,0,0.010958757,0.00584467,0,0,0,0.00141942,0,0,0,0,0,0,0.075704588,0,0,0,0.000730584,0,0,0.000730584,0,0,0,0,0.114151429,0.000730584,0,0,0.001064565,0.311228702,0.000730584,0,0,0,0.005468942,0,0.011842854,0,0,0,0,0,0,0,29.38,7.81428571428571,16.01,5.74285714285714,0.6375
"CK_B8_2004_4","CK","B",8,2004,4,6,2,0,0,0,0.00141942,0,0.014249863,0,0,0,0,0,0,0.007658666,0,0,0,0,0,0,0.047068444,0,0.003896447,0,0.003896447,0,0,0,0,0,0,0,0.105340211,0,0,0,0,0.016420741,0,0,0.01040908,0,0,0,0.02680533,0,0,0,0,0,0,7.5,23.825,7.7625,17.5,7.55,0.933333333333333
"CK_B8_2005_1","CK","B",8,2005,1,8,2,0,0,0,0,0,0.017687524,0,0.003829333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002191751,0,0.000730584,0,0,0,0,0,0,0,0.017133354,0.034075503,0,0,0,0.00851652,0.008767006,0,0,0,0,0,0.007658666,0,0,0,0,0,0,0,15.8,8.1,23.56,7.86,1.45
"CK_B8_2005_2","CK","B",8,2005,2,7,1,0,0,0,0.130610493,0,0.293044131,0,0.150409054,0.012524294,0,0,0,0,0,0,0,0,0,0,0.001669906,0,0,0,0.000834953,0,0,0,0,0,0,0,0.002910407,0.032868771,0,0,0.002457147,0.020802256,0.000405549,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2625,8.1125,13.725,6.8875,0.557142857142857
"CK_B8_2005_3","CK","B",8,2005,3,10,1,0,0,0,0.001436119,0,1.910397631,0,0.014611676,0,0,0,0,0,0,0,0,0,0,0,0.046356586,0,0,0,0,0,0,0.015440427,0,0,0,0,0.055647945,0.003773987,0,0,0.062771761,0.030893258,0.000283884,0.000584467,0.001135536,0,0.009568561,0.00141942,0.00794255,0,0,0,0,0,0,0,30.6909090909091,8.32727272727273,20.4727272727273,6.37272727272727,0.522222222222222
"CK_B8_2005_4","CK","B",8,2005,4,7,3,0,0,0,0.009327617,0,0.518614423,0,0.031201971,0,0,0,0,0.000811097,0,0,0,0,0,0,0.008917474,0,0,0,0,0,0,0,0,0,0,0,0.0198558,0,0,0,0.002433291,0.020682977,0,0,0,0,0.000811097,0,0.022692343,0,0,0,0,0,0,10,19.65,8.5,27.04,6.22,1.12
"CK_B8_2006_1","CK","B",8,2006,1,10,5,0,0,0,0,0,0.169505613,0,0.007658666,0.00141942,0,0,0,0,0,0,0,0,0,0,0,0,0.008182539,0,0.000584467,0,0,0,0,0,0,0,0.110053158,0.378181385,0,0,0.002337868,0.009635357,0.127413816,0,0,0,0,0,0.006126933,0.003063466,0,0,0,0,0,0,15.52,8.19333333333333,17.32,7.06666666666667,1.18571428571429
"CK_B8_2006_2","CK","B",8,2006,2,7,2,0,0,0,0,0,0.174668979,0,0.025448836,0,0,0,0,0,0,0,0,0,0,0,0.002504859,0,0,0,0.003649937,0,0,0,0,0,0,0,0.063241193,0.199828363,0,0,0.00283884,0.055202316,0.002075454,0.006894326,0,0,0,0,0.061544249,0,0,0,0.001622194,0,0,1.11111111111111,26.2222222222222,8.44444444444444,19.5555555555556,6.7,0.8
"CK_B8_2006_3","CK","B",8,2006,3,10,1,0,0,0,0,0,0.081483296,0,0.170568478,0,0,0,0,0,0,0,0,0,0,0,0.022209748,0,0.000283884,0,0.005109912,0,0,0.003991075,0,0,0,0,0.005761175,0.008243133,0,0,0.004542144,0.01277478,0.001452818,0,0,0,0.000283884,0.000283884,0.001436119,0,0,0,0,0,0,5,28.5909090909091,8.38181818181818,20.6090909090909,4.28181818181818,0.6
"CK_B8_2006_4","CK","B",8,2006,4,10,1,0,0,0,0.003991075,0,0.620036041,0,0.001703304,0,0,0,0,0.008061753,0,0,0,0,0,0,0.174730667,0,0.000283884,0,0.002037285,0,0,0.007564673,0,0,0,0,0.001703304,0.032814781,0,0,0.000283884,0.049913486,0,0,0,0,0.00495962,0,0.000283884,0,0,0,0,0,0,18.6363636363636,21.9454545454545,8.04545454545454,22.4545454545455,6.09090909090909,0.6
"CK_B8_2007_1","CK","B",8,2007,1,5,1,0,0,0,0,0,0.334615734,0,0,0.000567768,0,0,0,0,0,0,0,0,0,0,0,0,0.001168934,0,0.003506802,0,0,0,0,0,0,0,0.012517403,0.125142744,0,0,0,0.01987188,0.004675736,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,8.01666666666667,26.05,7.41666666666667,2
"CK_B8_2007_2","CK","B",8,2007,2,9,3,0,0,0,0,0,0.369383174,0,0.006698178,0.005399362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013637564,0,0,0.000315427,0,0,0,0,0.022328843,0.043157789,0,0,0.004453082,0,0.001298816,0,0,0,0,0,0.021774391,0,0,0,0,0,0,0,24.55,7.85,27.6833333333333,4.90833333333333,0.95
"CK_B8_2007_3","CK","B",8,2007,3,8,1,0,0,0,0.133036157,0,2.824262261,0,0.018264595,0.00584467,0,0,0,0.737361038,0,0,0,0,0,0,0.00469661,0,0.002922335,0,0.021917514,0,0,0.02200101,0,0.000354855,0,0,0.016803428,0.001461168,0,0,0.056568061,0.009100987,0.001461168,0,0,0,0.001440294,0.001085439,0.002191751,0,0,0,0,0,0,0,30.0888888888889,8.02222222222222,28.5,5.94444444444444,0.471428571428571
"CK_B8_2007_4","CK","B",8,2007,4,7,2,0,0,0,0.000834953,0,1.005927427,0,0.000405549,0,0,0,0,0,0,0,0,0,0,0,0.046733508,0,0.00584467,0,0.003339812,0,0,0.051767081,0,0,0,0,0.011176165,0.000405549,0,0,0.020396707,0.045087458,0.000834953,0,0,0,0.00374536,0,0.008061753,0,0,0.000834953,0,0,0,11.1111111111111,23.2555555555556,7.87777777777778,30.6111111111111,5.96666666666667,0.816666666666667
"CK_B8_2008_1","CK","B",8,2008,1,10,3,0,0,0,0,0,0.288993906,0,0,0.002571655,0,0,0,0,0,0.000584467,0,0,0,0,0,0,0,0,0.013108761,0,0,0,0,0,0,0,0.0519759,0.99087442,0,0,0,0.022142952,0.003172821,0,0,0,0,0,0,0.002552889,0,0,0,0,0,0,16.1230769230769,7.92307692307692,27.6692307692308,7.16923076923077,1.53333333333333
"CK_B8_2008_2","CK","B",8,2008,2,5,1,0,0,0,0.00851652,0,1.163423404,0,0.007658666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052654519,0.006846614,0,0,0.191337812,0.009151084,0,0.001168934,0,0,0,0,0.024679301,0,0,0,0,0,0,0,26.25,7.81666666666667,25.1,6.18333333333333,0.75
"CK_B8_2008_3","CK","B",8,2008,3,7,3,0,0,0,0.007824702,0,0.400510544,0,0.010950448,0,0,0,0,0.067824422,0,0,0,0,0,0,0.040419515,0,0,0,0,0,0,0.000811097,0,0,0,0,0.005820815,0.028033744,0,0,0.036762103,0.012190313,0,0,0,0,0.002027743,0,0.002687251,0,0,0,0,0,0,0,28.44,7.81,24.15,5.82,0.683333333333333
"CK_B8_2008_4","CK","B",8,2008,4,6,2,0,0,0,0.000974112,0,3.369062879,0,0.007792894,0,0,0,0,0,0,0,0,0,0,0,0.072151786,0,0,0,0,0,0,0.039938582,0,0,0,0,0.086095662,0.009741117,0,0,0.206483858,0.001447252,0,0,0,0,0.000974112,0,0.302315752,0,0,0,0,0,0,0,18.7625,8.075,28.5,6.8125,1.2
"CK_B8_2009_1","CK","B",8,2009,1,14,2,0,0,0,0,0,0.01839282,0,0.000417476,0.020277428,0,0,0,0,0,0.000202774,0,0,0,0,0,0,0.001025799,0,0.001455204,0,0,0,0,0,0,0,0.015065414,1.822995973,0,0,0,0.069873632,0.005319843,0,0,0,0,0,0,0,0,0,0,0,0,0,15.63125,7.91875,24.85,7.85625,1.66666666666667
"CK_B8_2009_2","CK","B",8,2009,2,7,2,0,0,0,0.171903373,0,0.026360657,0,0.149951074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002504859,0,0.006679623,0,0,0.000405549,0,0.000405549,0,0,0.053772326,0.034113791,0,0,0.075837581,0.004150909,0.001240501,0,0,0,0.000405549,0,0.035071088,0,0,0,0,0,0,0,25.4777777777778,7.88888888888889,17.7555555555556,6.81111111111111,0.8
"CK_B8_2009_3","CK","B",8,2009,3,10,3,0,0,0,0.016465272,0,2.908992686,0,0.002588354,0.004091269,0,0,0,0.003255019,0,0,0,0,0,0,0.103731625,0,0,0,0,0,0,0.460192653,0,0,0,0,0.007346288,0.000567768,0,0,0.171131951,0.007213993,0.001152235,0.002337868,0,0,0.004291658,0.006813216,0.002687251,0,0,0,0,0,0,0,28.5461538461538,7.93076923076923,22.7076923076923,6.30769230769231,0.911111111111111
"CK_B8_2010_1","CK","B",8,2010,1,8,3,0,0,0,0,0,0.014580465,0,0.000730584,0.015509251,0,0,0,0,0,0.001461168,0,0,0,0,0.002552889,0,0.000730584,0,0,0,0,0,0,0,0,0,0.044746855,0.791772239,0,0,0,0.00611603,0.00327719,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3454545454545,8.08181818181818,16.7090909090909,10.6,1.08
"CK_B8_2010_2","CK","B",8,2010,2,5,2,0,0,0,0,0,0.5399569,0,0,0.001168934,0,0,0,0,0,0.001168934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026082976,0.211717346,0,0,0.047325132,0.018101779,0.000567768,0,0,0,0,0,0.003829333,0,0,0,0,0,0,0,25,8.16666666666667,17.5,7.26666666666667,0.683333333333333
"CK_B8_2010_3","CK","B",8,2010,3,11,2,0,0,0,0.00770467,0,0.305972294,0,0.002626306,0,0,0,0,0.004254814,0,0,0,0,0,0,0.006725166,0,0,0,0,0,0,0.025974626,0,0,0,0,0.006603719,0.024183273,0,0,0.737536689,0.005313337,0.00078941,0.000258076,0,0,0.00157882,0,0.000516153,0,0,0,0,0,0,15.4615384615385,30.1384615384615,8.07692307692308,23.4692307692308,6.25384615384615,0.563636363636364
"CK_B8_2010_4","CK","B",8,2010,4,10,2,0,0,0,0.000567768,0,0.421200352,0,0.001753401,0,0,0,0,0,0,0,0,0,0,0,0.016511923,0,0.00141942,0,0.001987188,0,0,0,0,0,0,0,0.015789972,0.015196143,0,0,0.093999,0.017116535,0.097873182,0,0,0,0.002020586,0,0.012764443,0,0,0,0,0,0,0,20.5166666666667,7.91666666666667,25.725,7.95,1.68
"CK_B8_2011_1","CK","B",8,2011,1,6,2,0,0,0,0.00047314,0,0.486550171,0,0,0.58641527,0,0,0,0,0,0.000974112,0,0,0,0,0,0,0.002922335,0,0.000974112,0,0,0,0,0,0,0,0.254243165,2.992239167,0,0,0,0.011661509,0.011689341,0,0,0,0,0,0.004030877,0,0,0,0,0,0,0,15.4375,8.225,21.8375,9.55,1.16666666666667
"CK_B8_2011_3","CK","B",8,2011,3,6,4,0,0,0,0.0047314,0,0.701964516,0,0.0023657,0,0,0,0,0.010662588,0,0,0,0,0,0,0.030754099,0,0,0,0,0,0,0.006746838,0,0,0,0,0.007219978,0.0023657,0,0,0.042137291,0,0.001920392,0,0,0,0.014416854,0,0.007342857,0,0,0,0,0,0,9,28.32,7.98,23.77,5.67,1.075
"CK_B8_2012_1","CK","B",8,2012,1,9,1,0,0,0,0,0,0.023694109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001614242,0,0.001929669,0,0,0,0,0,0,0,0.014001763,0.009741117,0,0,0,0.014379745,0.001614242,0,0,0,0,0,0,0,0,0,0,0,0,0,17.09,8.05,28.12,6.17,0.725
"CK_B8_2012_2","CK","B",8,2012,2,4,2,0,0,0,0.167441576,0,0.099442893,0,0.039323573,0,0,0,0,0.00070971,0,0,0,0,0,0.001461168,0,0,0,0,0.00141942,0,0,0.00567768,0,0,0,0,0.02308593,0,0,0,0.582797141,0.00070971,0,0,0,0,0,0.00283884,0.00070971,0,0,0,0,0,0,0,26.6833333333333,7.85,28.0166666666667,6.15,1.3
"CK_B8_2012_3","CK","B",8,2012,3,5,3,0,0,0,0.015858916,0,0.360414482,0,0.031828405,0,0,0,0,0.166908613,0,0,0,0,0,0,0.024725103,0,0,0,0.001168934,0,0,0.003406608,0,0,0,0,0.039807607,0.004007774,0,0,0.159542805,0.026885484,0.000567768,0.001703304,0,0,0.004041172,0.02418526,0.067032446,0,0,0,0,0,0,3.75,28.9625,7.9,21.45,6.25,0.642857142857143
"CK_B8_2012_4","CK","B",8,2012,4,4,3,0,0,0,0.008061753,0,0.070208597,0,0,0,0,0,0,0.011346171,0,0,0,0,0,0,0.030434034,0,0,0,0.008767006,0,0,0,0,0,0,0,0.005374502,0,0,0,0,0.06136904,0,0,0,0,0,0,0.005673086,0,0,0,0,0,0,0,19.1714285714286,7.82857142857143,28.6142857142857,8.11428571428571,1.15
"CK_B8_2013_1","CK","B",8,2013,1,3,1,0,0,0,0,0,0.036450153,0,0,0.00094628,0,0,0,0,0,0,0,0,0,0,0.00094628,0,0,0,0,0,0,0,0,0,0,0,0.00094628,0,0,0,0,0.00189256,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0,0,17.05,8,22.475,9.5,0.666666666666667
"CK_B8_2013_2","CK","B",8,2013,2,5,2,0,0,0,0,0,0.031121773,0,0.640909393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000567768,0,0.002337868,0,0,0,0,0,0,0,0.019291707,0.081786468,0,0,0.000567768,0.008616714,0,0.004542144,0,0,0,0,0.006668173,0,0,0,0,0,0,0,22.7857142857143,7.7,25.7571428571429,7.45714285714286,0.58
"CK_B8_2013_3","CK","B",8,2013,3,9,2,0,0,0,0.011102701,0,1.236048511,0,0.002523413,0,0,0,0,0.531895521,0,0,0,0,0,0,0.029694319,0,0,0,0,0,0,0.00189256,0,0,0,0,0.000630853,0.001577133,0,0,0.01514048,0.002523413,0.000630853,0,0.000630853,0,0.002207987,0.000315427,0,0,0,0,0,0,0,0,29.8818181818182,7.83636363636364,23.3272727272727,6.03636363636364,0.511111111111111
"CK_B8_2013_4","CK","B",8,2013,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007658666,0,0,0,0,0,0,0.022975997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,7.95,26.75,7.5,1.3
"CK_B8_2014_1","CK","B",8,2014,1,4,2,0,0,0,0,0,1.547417694,0,0.00070971,0.029807819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00993594,0.019804541,0,0.001461168,0,0.001461168,0.00070971,0,0,0,0,0,0.009010195,0,0,0,0,0,0,0,15.5,8.18333333333333,19.5166666666667,10.6,0.7
"CK_B8_2014_2","CK","B",8,2014,2,6,1,0,0,0,0.04129288,0,0.173400806,0,0.016123507,0.002922335,0,0,0,0,0,0.000974112,0,0,0,0,0,0,0.001948223,0,0.003896447,0,0,0,0,0,0,0,0.012134649,0.042155664,0,0,0.015530124,0,0.001948223,0,0,0,0,0,0.0023657,0,0,0,0,0,0,0,25.2428571428571,7.94285714285714,19.6428571428571,6.84285714285714,0.68
"CK_B8_2014_3","CK","B",8,2014,3,9,1,0,0,0,0.014903361,0,0.190295049,0,0.000630853,0,0,0,0,0.000315427,0,0,0,0,0,0,0.041042575,0,0.001948223,0,0.001298816,0,0,0.00378512,0,0,0,0,0.012654175,0.000649408,0,0,0.01230164,0.033769207,0.000649408,0,0.001948223,0,0.005826116,0.000315427,0.007293967,0,0,0,0,0,0,0,29.25,7.86,22.28,6.16,0.4
"CK_B8_2014_4","CK","B",8,2014,4,7,1,0,0,0,0.000811097,0,0.208976789,0,0,0,0,0,0,1.57930733,0,0,0,0,0,0,0.004461034,0,0,0,0.005272131,0,0,0.000405549,0,0,0,0,0.000405549,0.000405549,0,0,0.000811097,0.000405549,0,0,0,0,0.001622194,0,0,0,0.015317331,0,0,0,0,0,22.4125,7.9125,24.5125,7.6,0.85
"CK_B8_2015_1","CK","B",8,2015,1,6,1,0,0,0,0,0,0.02240457,0,0,0,0,0,0,0,0,0.000974112,0,0,0,0,0,0,0,0,0.032145688,0,0,0,0,0,0,0,0.016664335,0,0,0,0,0.014611676,0.356023927,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3142857142857,7.97142857142857,24.8285714285714,9.92857142857143,0.571428571428571
"CK_B8_2015_2","CK","B",8,2015,2,7,2,0,0,0,0.011487999,0,0.66072451,0,0.002504859,0,0,0,0,0,0,0.00584467,0,0,0,0,0,0,0.080990434,0,0.002504859,0,0,0,0,0,0,0,0.010830532,0.008349529,0,0,0,0.059233946,0.003339812,0,0,0,0.000834953,0,0,0,0,0,0,0,0,0,26.2,7.75555555555556,20.7111111111111,6.35555555555556,0.62
"CK_B8_2015_3","CK","B",8,2015,3,5,3,0,0,0,0.002872238,0,0.111463939,0,0.014423852,0,0,0,0,0.002552889,0,0,0,0,0,0,0.034949062,0,0,0,0.008182539,0,0,0.002552889,0,0,0,0,0.013760024,0.005673545,0,0,0.001135536,0.014962356,0,0,0,0,0,0,0.003120657,0,0,0.00584467,0,0,0,0,29.7375,7.9375,20.8125,5.8125,0.642857142857143
"CK_B8_2015_4","CK","B",8,2015,4,6,3,0,0,0,0,0,0.057389098,0,0.00584467,0,0,0,0,0.005847642,0,0,0,0,0,0,0.075403539,0,0,0,0.00283884,0,0,0,0,0,0,0,0,0,0,0,0.00898966,0.009713286,0,0,0,0,0,0.005374502,0.026872511,0,0,0,0,0,0,0,23.1555555555556,8.12222222222222,26.7666666666667,7.71111111111111,1.22
"CK_B8_2016_1","CK","B",8,2016,1,4,4,0,0,0,0,0,0.031620271,0,0.001914666,0.00283884,0,0,0,0,0,0,0,0,0,0,0.001823492,0,0.001461168,0,0,0,0,0,0,0,0,0,0.05040253,0.056985537,0,0,0,0,0.058905929,0,0,0,0,0,0.004042074,0,0,0,0,0,0,37.75,15.3375,8,21.7375,9.2,0.8
"CK_B8_2016_2","CK","B",8,2016,2,5,2,0,0,0,0.055533573,0,0.649986656,0,0.003646984,0.024981791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005109912,0,0,0,0,0,0,0,0.00936197,0.013626432,0,0,0.006813216,0.027252863,0.000567768,0,0,0,0,0,0.001135536,0,0,0,0,0,0,0,24.9428571428571,8.15714285714286,17.4857142857143,8.31428571428571,0.98
